"","GeoName","2024"
"26553","New England",1490144
"26554","New England",633420
"26555","New England",208809
"26556","New England",2902799
"26557","New England",2287040
"26558","New England",1531477
"26559","New England",2213609
"26560","New England",3042547
"26561","New England",26287946
"26562","New England",12546846
"26563","New England",3245540
"26564","New England",3552744
"26565","New England",4264181
"26566","New England",68548892
"26567","New England",188342
"26568","New England",12942098
"26569","New England",25258286
"26570","New England",8901594
"26571","New England",7110866
"26572","New England",97512845
"26573","New England",23827326
"26574","New England",25999240
"26575","New England",22945530
"26576","New England",3053710
"26577","New England",25058281
"26578","New England",91245433
"26579","New England",35625104
"26580","New England",32809517
"26581","New England",11245731
"26582","New England",11565081
"26583","New England",6488183
"26584","New England",2263985
"26585","New England",585103
"26586","New England",3639095
"26587","New England",24781553
"26588","New England",4361589
"26589","New England",20419964
"26590","New England",17464155
"26591","New England",4236110
"26592","New England",4328288
"26593","New England",7492963
"26594","New England",1406794
"26595","New England",79000394
"26596","New England",11133386
"26597","New England",2422925
"26598","New England",65444083
"26599","New England",22466986
"26600","New England",42977097
"26601","Mideast",2327968
"26602","Mideast",2128714932
"26603","Mideast",1801337263
"26604","Mideast",892119
"26605","Mideast",765808
"26606","Mideast",516581
"26607","Mideast",13565038
"26608","Mideast",89708760
"26609","Mideast",22422915
"26610","Mideast",12296839
"26611","Mideast",54989006
"26612","Mideast",65803723
"26613","Mideast",2127376
"26614","Mideast",3799001
"26615","Mideast",4374251
"26616","Mideast",11451055
"26617","Mideast",16026720
"26618","Mideast",2286096
"26619","Mideast",3654577
"26620","Mideast",6489029
"26621","Mideast",13215892
"26622","Mideast",2025234
"26623","Mideast",493936
"26624","Mideast",1274063
"26625","Mideast",20557547
"26626","Mideast",5927396
"26627","Mideast",93182132
"26628","Mideast",98526644
"26629","Mideast",17537144
"26630","Mideast",3077927
"26631","Mideast",4188678
"26632","Mideast",8108472
"26633","Mideast",18360478
"26634","Mideast",9238464
"26635","Mideast",3530438
"26636","Mideast",8236108
"26637","Mideast",2082795
"26638","Mideast",12212807
"26639","Mideast",4935698
"26640","Mideast",7017635
"26641","Mideast",63923989
"26642","Mideast",9338640
"26643","Mideast",2447955
"26644","Mideast",11511791
"26645","Mideast",6037175
"26646","Mideast",445218
"26647","Mideast",7604029
"26648","Mideast",8776613
"26649","Mideast",89678205
"26650","Mideast",21846795
"26651","Mideast",7656109
"26652","Mideast",11853440
"26653","Mideast",12564929
"26654","Mideast",12102027
"26655","Mideast",23654905
"26656","Mideast",257923599
"26657","Mideast",796666
"26658","Mideast",62290938
"26659","Mideast",135233147
"26660","Mideast",58197330
"26661","Mideast",1405518
"26662","Mideast",35789507
"26663","Mideast",29739546
"26664","Mideast",270858610
"26665","Mideast",72609216
"26666","Mideast",85637991
"26667","Mideast",79857927
"26668","Mideast",5780064
"26669","Mideast",61073131
"26670","Mideast",277066024
"26671","Mideast",116714320
"26672","Mideast",91567628
"26673","Mideast",29930610
"26674","Mideast",38853466
"26675","Mideast",26566830
"26676","Mideast",14329275
"26677","Mideast",1993762
"26678","Mideast",10243793
"26679","Mideast",74151462
"26680","Mideast",13733540
"26681","Mideast",60417922
"26682","Mideast",69416518
"26683","Mideast",11412922
"26684","Mideast",14171542
"26685","Mideast",38789068
"26686","Mideast",5042986
"26687","Mideast",327377669
"26688","Mideast",78853231
"26689","Mideast",9948627
"26690","Mideast",238575811
"26691","Mideast",65716499
"26692","Mideast",172859312
"26693","Great Lakes",4384118
"26694","Great Lakes",1600163615
"26695","Great Lakes",1393045277
"26696","Great Lakes",1553948
"26697","Great Lakes",1350193
"26698","Great Lakes",2750674
"26699","Great Lakes",252413
"26700","Great Lakes",11626324
"26701","Great Lakes",84560673
"26702","Great Lakes",19641267
"26703","Great Lakes",12723532
"26704","Great Lakes",52195874
"26705","Great Lakes",231957633
"26706","Great Lakes",152269852
"26707","Great Lakes",3758876
"26708","Great Lakes",5713906
"26709","Great Lakes",11622365
"26710","Great Lakes",27752613
"26711","Great Lakes",28709123
"26712","Great Lakes",9596924
"26713","Great Lakes",8169752
"26714","Great Lakes",36304839
"26715","Great Lakes",5756631
"26716","Great Lakes",5247915
"26717","Great Lakes",9636908
"26718","Great Lakes",79687781
"26719","Great Lakes",22964593
"26720","Great Lakes",2453393
"26721","Great Lakes",325165
"26722","Great Lakes",591291
"26723","Great Lakes",498983
"26724","Great Lakes",197298
"26725","Great Lakes",7028468
"26726","Great Lakes",5463957
"26727","Great Lakes",2387276
"26728","Great Lakes",23462592
"26729","Great Lakes",14314765
"26730","Great Lakes",97529086
"26731","Great Lakes",88270803
"26732","Great Lakes",19241625
"26733","Great Lakes",2542413
"26734","Great Lakes",3569750
"26735","Great Lakes",8762527
"26736","Great Lakes",12215943
"26737","Great Lakes",7233577
"26738","Great Lakes",4627417
"26739","Great Lakes",3565852
"26740","Great Lakes",2083895
"26741","Great Lakes",15382346
"26742","Great Lakes",4018012
"26743","Great Lakes",5027446
"26744","Great Lakes",68787348
"26745","Great Lakes",9095256
"26746","Great Lakes",3425402
"26747","Great Lakes",20117874
"26748","Great Lakes",2570435
"26749","Great Lakes",774154
"26750","Great Lakes",7466278
"26751","Great Lakes",17232566
"26752","Great Lakes",33771198
"26753","Great Lakes",11879019
"26754","Great Lakes",1089510
"26755","Great Lakes",2247660
"26756","Great Lakes",6767991
"26757","Great Lakes",6890179
"26758","Great Lakes",4896839
"26759","Great Lakes",117029644
"26760","Great Lakes",36821324
"26761","Great Lakes",28308041
"26762","Great Lakes",50825736
"26763","Great Lakes",20415333
"26764","Great Lakes",15262402
"26765","Great Lakes",4812823
"26766","Great Lakes",340108
"26767","Great Lakes",149846733
"26768","Great Lakes",56919211
"26769","Great Lakes",69344392
"26770","Great Lakes",63742236
"26771","Great Lakes",5602156
"26772","Great Lakes",25007729
"26773","Great Lakes",207483431
"26774","Great Lakes",86724615
"26775","Great Lakes",76752379
"26776","Great Lakes",24152343
"26777","Great Lakes",19854094
"26778","Great Lakes",16236635
"26779","Great Lakes",7409107
"26780","Great Lakes",1128918
"26781","Great Lakes",7698610
"26782","Great Lakes",57715037
"26783","Great Lakes",7443213
"26784","Great Lakes",50271824
"26785","Great Lakes",52239445
"26786","Great Lakes",13514014
"26787","Great Lakes",10564766
"26788","Great Lakes",26062038
"26789","Great Lakes",2098627
"26790","Great Lakes",207118338
"26791","Great Lakes",27840864
"26792","Great Lakes",5866382
"26793","Great Lakes",173411092
"26794","Great Lakes",50636578
"26795","Great Lakes",122774514
"26796","Plains",4522137
"26797","Plains",743579299
"26798","Plains",634721062
"26799","Plains",1578077
"26800","Plains",61225
"26801","Plains",9787
"26802","Plains",1507065
"26803","Plains",4275890
"26804","Plains",640476
"26805","Plains",1670912
"26806","Plains",1964502
"26807","Plains",5462762
"26808","Plains",45249741
"26809","Plains",9981932
"26810","Plains",7895034
"26811","Plains",27372775
"26812","Plains",90519148
"26813","Plains",56377719
"26814","Plains",2537874
"26815","Plains",2654929
"26816","Plains",9169249
"26817","Plains",11541631
"26818","Plains",9030599
"26819","Plains",2498322
"26820","Plains",4523881
"26821","Plains",6556977
"26822","Plains",4208347
"26823","Plains",34141429
"26824","Plains",16576882
"26825","Plains",1092737
"26826","Plains",307123
"26827","Plains",166876
"26828","Plains",167805
"26829","Plains",2633460
"26830","Plains",892247
"26831","Plains",6231582
"26832","Plains",4250976
"26833","Plains",45026126
"26834","Plains",42920319
"26835","Plains",9458207
"26836","Plains",1409145
"26837","Plains",1323702
"26838","Plains",4521650
"26839","Plains",5497367
"26840","Plains",3172573
"26841","Plains",3475839
"26842","Plains",1475831
"26843","Plains",1136250
"26844","Plains",7424388
"26845","Plains",1858722
"26846","Plains",2166645
"26847","Plains",28989434
"26848","Plains",2135226
"26849","Plains",3504698
"26850","Plains",96838
"26851","Plains",9953743
"26852","Plains",1277459
"26853","Plains",604715
"26854","Plains",25444
"26855","Plains",3150577
"26856","Plains",3053818
"26857","Plains",5186916
"26858","Plains",15552741
"26859","Plains",4802122
"26860","Plains",354195
"26861","Plains",1148778
"26862","Plains",3670572
"26863","Plains",4432655
"26864","Plains",1144419
"26865","Plains",60557928
"26866","Plains",555285
"26867","Plains",20892877
"26868","Plains",10630880
"26869","Plains",28370196
"26870","Plains",108690
"26871","Plains",8443064
"26872","Plains",6266091
"26873","Plains",1990802
"26874","Plains",186171
"26875","Plains",58865680
"26876","Plains",30723564
"26877","Plains",27055190
"26878","Plains",25047612
"26879","Plains",2007578
"26880","Plains",9456914
"26881","Plains",103400827
"26882","Plains",43775121
"26883","Plains",34171722
"26884","Plains",13894968
"26885","Plains",11559016
"26886","Plains",6913961
"26887","Plains",3065639
"26888","Plains",447700
"26889","Plains",3400622
"26890","Plains",25994477
"26891","Plains",3969419
"26892","Plains",22025058
"26893","Plains",23735219
"26894","Plains",6301778
"26895","Plains",4440348
"26896","Plains",12149783
"26897","Plains",843310
"26898","Plains",108858237
"26899","Plains",15796779
"26900","Plains",6449511
"26901","Plains",86611947
"26902","Plains",25002214
"26903","Plains",61609733
"26904","Southeast",6954830
"26905","Southeast",2777750137
"26906","Southeast",2350997059
"26907","Southeast",5919762
"26908","Southeast",1561020
"26909","Southeast",158639
"26910","Southeast",4200103
"26911","Southeast",9907828
"26912","Southeast",1420558
"26913","Southeast",5069743
"26914","Southeast",3417527
"26915","Southeast",17126410
"26916","Southeast",165401189
"26917","Southeast",41965698
"26918","Southeast",29768036
"26919","Southeast",93667455
"26920","Southeast",248524842
"26921","Southeast",152916227
"26922","Southeast",9550713
"26923","Southeast",8871945
"26924","Southeast",9033919
"26925","Southeast",22186123
"26926","Southeast",18266071
"26927","Southeast",15453696
"26928","Southeast",10437072
"26929","Southeast",24705501
"26930","Southeast",19455678
"26931","Southeast",5714230
"26932","Southeast",9241279
"26933","Southeast",95608615
"26934","Southeast",26026253
"26935","Southeast",5179925
"26936","Southeast",2706461
"26937","Southeast",938874
"26938","Southeast",10649228
"26939","Southeast",4317117
"26940","Southeast",3448671
"26941","Southeast",24385508
"26942","Southeast",14365107
"26943","Southeast",150668956
"26944","Southeast",174921850
"26945","Southeast",39611709
"26946","Southeast",5854615
"26947","Southeast",6822524
"26948","Southeast",17421865
"26949","Southeast",25769621
"26950","Southeast",14148867
"26951","Southeast",8729206
"26952","Southeast",8407708
"26953","Southeast",4004546
"26954","Southeast",29181898
"26955","Southeast",7942698
"26956","Southeast",7026593
"26957","Southeast",120973431
"26958","Southeast",17243777
"26959","Southeast",4261694
"26960","Southeast",4610162
"26961","Southeast",27925378
"26962","Southeast",3152271
"26963","Southeast",1135452
"26964","Southeast",316098
"26965","Southeast",17668866
"26966","Southeast",18443455
"26967","Southeast",26216278
"26968","Southeast",74778691
"26969","Southeast",23234572
"26970","Southeast",4395182
"26971","Southeast",5991881
"26972","Southeast",18524263
"26973","Southeast",17180157
"26974","Southeast",5452636
"26975","Southeast",194369250
"26976","Southeast",614145
"26977","Southeast",72492937
"26978","Southeast",39705726
"26979","Southeast",79893879
"26980","Southeast",1662563
"26981","Southeast",46284842
"26982","Southeast",34518147
"26983","Southeast",11108815
"26984","Southeast",657880
"26985","Southeast",295154606
"26986","Southeast",87391811
"26987","Southeast",140241635
"26988","Southeast",130398248
"26989","Southeast",9843387
"26990","Southeast",38919889
"26991","Southeast",328212527
"26992","Southeast",166527533
"26993","Southeast",102078364
"26994","Southeast",32065462
"26995","Southeast",27541168
"26996","Southeast",35564389
"26997","Southeast",13975274
"26998","Southeast",1620702
"26999","Southeast",19968413
"27000","Southeast",124255883
"27001","Southeast",22476447
"27002","Southeast",101779436
"27003","Southeast",92379268
"27004","Southeast",23151389
"27005","Southeast",18426755
"27006","Southeast",44310779
"27007","Southeast",6490345
"27008","Southeast",426753078
"27009","Southeast",86392759
"27010","Southeast",43486963
"27011","Southeast",296873356
"27012","Southeast",90422138
"27013","Southeast",206451218
"27014","Southwest",2693794
"27015","Southwest",1499059318
"27016","Southwest",1281038698
"27017","Southwest",2207469
"27018","Southwest",119386
"27019","Southwest",63087
"27020","Southwest",2024996
"27021","Southwest",43033924
"27022","Southwest",19829038
"27023","Southwest",3342563
"27024","Southwest",19862323
"27025","Southwest",12432765
"27026","Southwest",101412650
"27027","Southwest",26519168
"27028","Southwest",22184035
"27029","Southwest",52709447
"27030","Southwest",123396211
"27031","Southwest",85625264
"27032","Southwest",2201281
"27033","Southwest",4459312
"27034","Southwest",2561358
"27035","Southwest",14841877
"27036","Southwest",12679588
"27037","Southwest",22595949
"27038","Southwest",2972694
"27039","Southwest",5027751
"27040","Southwest",4223190
"27041","Southwest",37770947
"27042","Southwest",8812178
"27043","Southwest",2262737
"27044","Southwest",154510
"27045","Southwest",317935
"27046","Southwest",300504
"27047","Southwest",2168698
"27048","Southwest",1862429
"27049","Southwest",13488506
"27050","Southwest",4209769
"27051","Southwest",91391864
"27052","Southwest",88530660
"27053","Southwest",21061376
"27054","Southwest",2627011
"27055","Southwest",3467230
"27056","Southwest",8049196
"27057","Southwest",13329685
"27058","Southwest",5913650
"27059","Southwest",4767946
"27060","Southwest",4117428
"27061","Southwest",1986497
"27062","Southwest",14037137
"27063","Southwest",4409708
"27064","Southwest",4763796
"27065","Southwest",66181141
"27066","Southwest",12322995
"27067","Southwest",15202320
"27068","Southwest",1745189
"27069","Southwest",4969311
"27070","Southwest",9474624
"27071","Southwest",13165498
"27072","Southwest",38656004
"27073","Southwest",10157887
"27074","Southwest",1516978
"27075","Southwest",2031431
"27076","Southwest",11537098
"27077","Southwest",10265991
"27078","Southwest",3146619
"27079","Southwest",109051078
"27080","Southwest",43388192
